train_data_group,model,experiments,mean_gap_pct,median_gap_pct,best_gap_pct,worst_gap_pct
synthetic_concorde_exact,edge_mlp_deep,1,8.557400898358305,8.557400898358305,8.557400898358305,8.557400898358305
synthetic_concorde_exact,edge_transformer,8,9.002724192013412,9.07572093693652,7.59164999250548,10.28028545959879
synthetic_concorde_exact,edge_mlp,2,9.385080311762344,9.385080311762344,9.12287341520661,9.647287208318078
synthetic_concorde_exact,edge_res_mlp,2,10.271903828544616,10.271903828544616,9.808621025301104,10.735186631788128
synthetic_heuristic,edge_res_mlp,2,9.167001993440934,9.167001993440934,8.9701730891842,9.36383089769767
synthetic_heuristic,edge_mlp,2,9.793756451509243,9.793756451509243,9.492948625604924,10.094564277413562
synthetic_heuristic,edge_mlp_deep,1,9.794050726694374,9.794050726694374,9.794050726694374,9.794050726694374
