train_data_group,model,experiments,mean_gap_pct,median_gap_pct,best_gap_pct,worst_gap_pct
synthetic_concorde_exact,edge_transformer,8,11.2789786236047,11.549691794840935,9.491544365154125,12.262281460037395
synthetic_concorde_exact,edge_mlp_deep,1,11.368189682535712,11.368189682535712,11.368189682535712,11.368189682535712
synthetic_concorde_exact,edge_mlp,2,12.333796229337647,12.333796229337647,12.328360965010045,12.33923149366525
synthetic_concorde_exact,edge_res_mlp,2,13.42675219763541,13.42675219763541,13.248017221741263,13.605487173529559
synthetic_heuristic,edge_mlp_deep,1,12.089906135652553,12.089906135652553,12.089906135652553,12.089906135652553
synthetic_heuristic,edge_mlp,2,12.361139329179494,12.361139329179494,11.602265360697384,13.120013297661606
synthetic_heuristic,edge_res_mlp,2,12.87518857304834,12.87518857304834,12.379810937661734,13.370566208434946
